articleCode,articleName,VendorKey,VendorName,categoryInit,categoryName,TypeInit,TypeName,startDate,expireDate,colourInit,colourName,sex,picture,basePrice,salePrice,notes
AR.VLD-RH002,PS POLGLASS GREEN,VLD,GLAMRANGE,6,POLO SHIRT,1,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,19,GREEN,M,,120250,185000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH003,PS POLNICE GREEN,VLD,GLAMRANGE,6,POLO SHIRT,1,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,19,GREEN,M,,120250,185000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH004,PS POLCHICK BLACK,VLD,GLAMRANGE,6,POLO SHIRT,1,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,120250,185000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH005,PS POLFLAG BLACK,VLD,GLAMRANGE,6,POLO SHIRT,1,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,120250,185000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH006,PS POLLOG BLACK,VLD,GLAMRANGE,6,POLO SHIRT,1,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,120250,185000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH007,TS THESCOOT,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH008,TS POPE PEACH,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,31,PEACH,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH009,TS HANDFLOW WHITE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,37,WHITE,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH010,TS HANDFLOW BLACK,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH011,TS THESCOOT WHITE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,37,WHITE,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH012,TS SHOES WHITE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,37,WHITE,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH013,TS WOMEN PEACH,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,31,PEACH,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH014,TSVIBRARION YELLOW,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,100,YELLOW,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH015,TS FRAME BLACK,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH016,TS DINDONG YELLOW,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,100,YELLOW,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH017,TS NOTNICE PEACH,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,31,PEACH,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH018,TS THE DREAM PEACH,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,31,PEACH,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH019,TS POCKETO PEACH,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,31,PEACH,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH020,TS POCKETO BLACK,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH021,TS POCKETO YELLOW,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,100,YELLOW,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH022,HT 5P WHIZ CHICK BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH023,HT 5P CURE CAT BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH024,HT SB CHICK BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH025,HT SB FLAGLOG BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH026,HT UNS ROAR CAT BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH027,HT UNS TYPE PL BLUE,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,1,BLACK,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH028,HT TYPE PL GREEN,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,19,GREEN,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH029,HT UNS FLYFLAG RED,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,34,RED,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH030,HT UNS TEN C YELLOW,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,100,YELLOW,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH031,HT UNS NICE GREEN,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,19,GREEN,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH032,SB - GUD NN CREAM,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,10,CREAM,M,,113750,175000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH033,SB - FEATHER CREAM,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,10,CREAM,M,,107250,165000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH034,HT - UNS DAMGOD GREEN,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-07 00:00:00.000,2018-11-05 00:00:00.000,19,GREEN,M,,84500,130000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH035,HT PLAINT TRCJ BLACK,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-29 00:00:00.000,2018-11-27 00:00:00.000,1,BLACK,M,,78000,120000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH036,HT TR SURFER NAVY,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-29 00:00:00.000,2018-11-27 00:00:00.000,27,NAVY,M,,78000,120000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH037,HT UNS NONA NAVY,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-29 00:00:00.000,2018-11-27 00:00:00.000,27,NAVY,M,,78000,120000,RECEIVE ORDER AUGUST 2018
AR.VLD-RH038,HT UNS IN MY PLAID BROWN,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-08-29 00:00:00.000,2018-11-27 00:00:00.000,7,BROWN,M,,78000,120000,RECEIVE ORDER AUGUST 2018
AR.VLD-RI001,BN-BRYDSS ARMY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI002,BN-BRYDSS BLACK,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,1,BLACK,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI003,BN-NAVY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,27,NAVY,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI004,BN-BRYDSS DARK GREEN,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI005,BN-BRYDSS GREY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,21,GREY,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI006,BN-BRYDSS WHITE,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,37,WHITE,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI007,BN-BRYDSS MAROON,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,24,MAROON,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI008,BN-BRYDSS,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,31,PEACH,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI009,BN-BRYDSS OLIVE,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI010,BN-SKULL GREY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,21,GREY,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI011,BN-SKULL NAVY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,27,NAVY,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI012,BN-ROSES BROKENWHITE,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,37,WHITE,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI013,BN-LIPS DARK GREEN,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI014,BN-LIPS NAVY,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,27,NAVY,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI015,BN-ROSED BLACK,VLD,GLAMRANGE,3,HAT,4,BEANIE,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,1,BLACK,M,,55250,85000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI016,TP-BRYDSS ARMY GREY POUCH,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,21,GREY,M,,97500,150000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI017,TP-BRYDSS ARMY GREEN POUCH,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,97500,150000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI018,WB-TRANSPARENT WAISTBAG,VLD,GLAMRANGE,2,BAG,8,WAISTBAG,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,0,NA,M,,68250,105000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI019,TP-ORG BRYDSS DARK BROWN,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,7,BROWN,M,,97500,150000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RI020,TP-ORG BRYDSS OLIVE POUCH,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-09-29 00:00:00.000,2018-12-28 00:00:00.000,19,GREEN,M,,97500,150000,RECEIVE ORDER SEPTEMBER 2018
AR.VLD-RK001,HD - COM TWO 2,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,27,NAVY,U,,211250,325000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK002,HD - COM TWO,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,27,NAVY,U,,211250,325000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK003,HD - PLAID BIRD,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,7,BROWN,U,,204750,315000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK004,HD - KILL YA,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,20,GREEN ARMY,M,,204750,315000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK005,HD - CAMBIRD,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,19,GREEN,M,,211250,325000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK006,BP - WOLIAN,VLD,GLAMRANGE,2,BAG,1,BAG PACK,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,19,GREEN,M,,123500,190000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK007,BP - WOLIAN 2,VLD,GLAMRANGE,2,BAG,1,BAG PACK,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,19,GREEN,M,,123500,190000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK008,WB - JANWOL,VLD,GLAMRANGE,2,BAG,8,WAISTBAG,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,19,GREEN,M,,91000,140000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK009,P - POLKA ORG,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,30,ORANGE,F,,58500,90000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK010,P - POLKA COW,VLD,GLAMRANGE,2,BAG,3,HAND BAG,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,19,GREEN,F,,58500,90000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK011,HT - 5P COMB,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,21,GREY,M,,126750,195000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK012,HT - 5P COMB 2,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,21,GREY,M,,97500,150000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK013,HT - 5P CAM,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,8,CAMO,M,,84500,130000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK014,HT - RM BYRDSS,VLD,GLAMRANGE,3,HAT,2,GENERAL,2018-11-17 00:00:00.000,2019-02-15 00:00:00.000,6,BROKEN WHITE,M,,104000,160000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK015,HD-TYPELOG,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-21 00:00:00.000,2019-02-19 00:00:00.000,1,BLACK,M,,211250,325000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK016,HD-TVIOLENCE,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2018-11-21 00:00:00.000,2019-02-19 00:00:00.000,1,BLACK,M,,211250,325000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK017,JKT-P AVALANCHE,VLD,GLAMRANGE,4,JACKET,1,GENERAL,2018-11-21 00:00:00.000,2018-11-25 00:00:00.000,19,GREEN,M,,291850,449000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK018,TS - POCK CIR,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-11-21 00:00:00.000,2019-02-19 00:00:00.000,27,NAVY,M,,91000,140000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK019,TS - POCK CIR GREEN,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-11-21 00:00:00.000,2019-02-19 00:00:00.000,13,DARK GREEN,M,,91000,140000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-RK020,TS - POCK OLIVE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2018-11-21 00:00:00.000,2019-02-19 00:00:00.000,19,GREEN,M,,91000,140000,RECEIVE ORDER NOVEMBER 2018 ( NEW DROP )
AR.VLD-SA001,HD-BE BLUE,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,4,BLUE,M,,211250,325000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA002,CN-ROSED NECK BLACK,VLD,GLAMRANGE,10,SWEATER,2,GENERAL,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,1,BLACK,M,,185250,285000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA003,HD-LOGTRIG CAMO GREY,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,8,CAMO,M,,211250,325000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA004,TS - POCK CIR WHITE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA005,JKT - GRENAV D GREEN,VLD,GLAMRANGE,4,JACKET,1,GENERAL,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,13,DARK GREEN,M,,211250,325000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA006,BG - SB STONES GREY,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,21,GREY,M,,100750,155000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA007,BG - BP ASTONE GREY,VLD,GLAMRANGE,2,BAG,1,BAG PACK,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,21,GREY,M,,120250,185000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SA008,BG - SB POKEY NAVY,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-01-17 00:00:00.000,2019-04-17 00:00:00.000,27,NAVY,M,,94250,145000,RECEIVE ORDER JANUARY 2019 FROM PLAID
AR.VLD-SB001,TS - POCK CIR DARK NAVY,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2019-02-05 00:00:00.000,2019-05-06 00:00:00.000,15,DARK NAVY,M,,91000,140000,RECEIVE ORDER FEBRUARY 2019 (SUSULAN PENGIRIMAN JANUARY)
AR.VLD-SH001,HT BAD SMILE GREEN,VLD,GLAMRANGE,3,HAT,2,GENERAL,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,19,GREEN,M,,78000,120000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH002,HT - SHORT NAVY,VLD,GLAMRANGE,3,HAT,2,GENERAL,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,27,NAVY,M,,81250,125000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH003,HT - SHORT ARMY,VLD,GLAMRANGE,3,HAT,2,GENERAL,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,19,GREEN,M,,81250,125000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH004,HT - BLACK JUNGLE,VLD,GLAMRANGE,3,HAT,5,BUCKET HAT,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH005,SB - FLYNN,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,21,GREY,M,,126750,195000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH006,BP - TP INCH BLACK,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,1,BLACK,M,,91000,140000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH007,BG - TP INCH NAVY,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,27,NAVY,M,,91000,140000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH008,BG - TP INCH ARMY,VLD,GLAMRANGE,2,BAG,5,SLING BAG,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,19,GREEN,M,,91000,140000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH009,TS - STRIPE,VLD,GLAMRANGE,11,T-SHIRT,1,CASUAL,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH010,HD - TIVILIORE,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,1,BLACK,M,,211250,325000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH011,HD - ROSTED NECK,VLD,GLAMRANGE,10,SWEATER,3,HOODIE,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,1,BLACK,M,,185250,285000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VLD-SH012,BRYDSS SALEM PINK,VLD,GLAMRANGE,3,HAT,4,BEANIE,2019-08-31 00:00:00.000,2019-11-29 00:00:00.000,32,PINK,M,,55250,85000,PENERIMAAN BARANG SUPPLIER 31 AUGUST 2019
AR.VRS-PJ001,TWIST MISTY,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-10-29 00:00:00.000,2017-01-27 00:00:00.000,26,MISTY GREY,M,,97300,139000,RECEIVE ORDER  VEARST JEANS S.O
AR.VRS-PJ002,BENET WHITE,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-10-29 00:00:00.000,2017-01-27 00:00:00.000,37,WHITE,M,,97300,139000,RECEIVE ORDER  VEARST JEANS S.O
AR.VRS-PJ003,BOUND BLACK,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-10-29 00:00:00.000,2017-01-27 00:00:00.000,1,BLACK,M,,230300,329000,RECEIVE ORDER  VEARST JEANS S.O
AR.VRS-PJ004,EDBERT GREEN,VRS,BUZZVENTURE,10,SWEATER,1,CASUAL,2016-10-29 00:00:00.000,2017-01-27 00:00:00.000,19,GREEN,M,,230300,329000,RECEIVE ORDER  VEARST JEANS S.O
AR.VRS-PK001,FRINGE BLACK,VRS,BUZZVENTURE,11,T-SHIRT,2,LONG SLEEVE,2016-11-07 00:00:00.000,2017-02-05 00:00:00.000,1,BLACK,M,,132300,189000,RECEIVE ORDER NOVEMBER 2016
AR.VRS-PK002,FRINGE WHITE,VRS,BUZZVENTURE,11,T-SHIRT,2,LONG SLEEVE,2016-11-07 00:00:00.000,2017-02-05 00:00:00.000,37,WHITE,M,,132300,189000,RECEIVE ORDER NOVEMBER 2016
AR.VRS-PK003,BROOK BLACK,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-11-07 00:00:00.000,2017-02-05 00:00:00.000,1,BLACK,M,,97300,139000,RECEIVE ORDER NOVEMBER 2016
AR.VRS-PK004,BANNER BLUE,VRS,BUZZVENTURE,3,HAT,2,GENERAL,2016-11-12 00:00:00.000,2017-02-10 00:00:00.000,4,BLUE,M,,111300,159000,RECEIVE ORDER NOVEMBER 2016 FROM VEARST
AR.VRS-PK005,BADGE NAVY,VRS,BUZZVENTURE,3,HAT,2,GENERAL,2016-11-12 00:00:00.000,2017-02-10 00:00:00.000,27,NAVY,M,,118300,169000,RECEIVE ORDER NOVEMBER 2016 FROM VEARST
AR.VRS-PK006,CAMPBELL BLUE,VRS,BUZZVENTURE,12,WALLET,1,GENERAL,2016-11-12 00:00:00.000,2017-02-10 00:00:00.000,4,BLUE,M,,97300,139000,RECEIVE ORDER NOVEMBER 2016 FROM VEARST
AR.VRS-PK007,ETHAN - NAVY,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-11-25 00:00:00.000,2017-02-23 00:00:00.000,27,NAVY,M,,97300,139000,RECEIVE ORDER NOVEMBER 2016
AR.VRS-PL001,POTS BLACK,VRS,BUZZVENTURE,5,PANTS,4,SHORT PANTS,2016-12-15 00:00:00.000,2017-03-15 00:00:00.000,1,BLACK,M,,111300,159000,RECEIVE ORDER DECEMBER 2016 FROM VEARST
AR.VRS-PL002,SWEL BLUE,VRS,BUZZVENTURE,5,PANTS,4,SHORT PANTS,2016-12-15 00:00:00.000,2017-03-15 00:00:00.000,4,BLUE,M,,111300,159000,RECEIVE ORDER DECEMBER 2016 FROM VEARST
AR.VRS-PL003,BIND BLACK,VRS,BUZZVENTURE,11,T-SHIRT,1,CASUAL,2016-12-15 00:00:00.000,2017-03-15 00:00:00.000,1,BLACK,M,,97300,139000,RECEIVE ORDER DECEMBER 2016 FROM VEARST
