articleCode,barcode,sizes,CurrentBasePrice,CurrentSalePrice,consignment,consignmentRp,qty,status
ESH.AR-QA0018,00ARQA0102,L,227500,325000,0,97500,0,0
ESH.AR-QA0018,00ARQA0103,XL,227500,325000,0,97500,0,0
ESH.AR-QA0019,00ARQA0108,S,94500,135000,0,40500,0,0
ESH.AR-QA0019,00ARQA0109,M,94500,135000,0,40500,0,0
ESH.AR-QA0019,00ARQA0110,L,94500,135000,0,40500,0,0
ESH.AR-QA0020,00ARQA0112,S,94500,135000,0,40500,0,0
ESH.AR-QA0020,00ARQA0113,M,94500,135000,0,40500,0,0
ESH.AR-QA0020,00ARQA0114,L,94500,135000,0,40500,0,0
ESH.AR-QA0021,00ARQA0118,L,94500,135000,0,40500,0,0
ESH.AR-QA0021,00ARQA0119,XL,94500,135000,0,40500,0,0
ESH.AR-QA0022,00ARQA0120,S,220500,315000,0,94500,0,0
ESH.AR-QA0022,00ARQA0121,M,220500,315000,0,94500,0,0
ESH.AR-QA0022,00ARQA0122,L,220500,315000,0,94500,0,0
ESH.AR-QA0022,00ARQA0123,XL,220500,315000,0,94500,0,0
ESH.AR-QA0023,00ARQA0128,ALL,98000,140000,0,42000,0,0
ESH.AR-QA0024,00ARQA0129,ALL,98000,140000,0,42000,0,0
ESH.AR-QA0025,00ARQA0130,ALL,98000,140000,0,42000,0,0
ESH.AR-QA0026,00ARQA0134,ALL,122500,175000,0,52500,0,0
ESH.AR-QA0027,00ARQA0135,S,220500,315000,0,94500,0,0
ESH.AR-QA0027,00ARQA0136,M,220500,315000,0,94500,0,0
ESH.AR-QA0027,00ARQA0137,L,220500,315000,0,94500,0,0
ESH.AR-QA0027,00ARQA0138,XL,220500,315000,0,94500,0,0
ESH.AR-QA0028,00ARQA0139,S,94500,135000,0,40500,0,0
ESH.AR-QA0028,00ARQA0140,M,94500,135000,0,40500,0,0
ESH.AR-QA0028,00ARQA0141,L,94500,135000,0,40500,0,0
ESH.AR-QA0028,00ARQA0142,XL,94500,135000,0,40500,0,0
ESH.AR-QA0029,00ARQA0143,S,94500,135000,0,40500,0,0
ESH.AR-QA0029,00ARQA0144,M,94500,135000,0,40500,0,0
ESH.AR-QA0029,00ARQA0145,L,94500,135000,0,40500,0,0
ESH.AR-QA0029,00ARQA0146,XL,94500,135000,0,40500,0,0
ESH.AR-QA0030,00ARQA0147,S,94500,135000,0,40500,0,0
ESH.AR-QA0030,00ARQA0148,M,94500,135000,0,40500,0,0
ESH.AR-QA0030,00ARQA0149,L,94500,135000,0,40500,0,0
ESH.AR-QA0030,00ARQA0150,XL,94500,135000,0,40500,0,0
ESH.AR-QB0001,00ARQB0104,ALL,105000,150000,0,45000,0,0
ESH.AR-QB0002,00ARQB0107,ALL,143500,205000,0,61500,0,0
ESH.AR-QB0003,00ARQB0108,ALL,143500,205000,0,61500,0,0
ESH.AR-QC0001,00ARQC0001,S,279300,399000,0,119700,0,0
ESH.AR-QC0001,00ARQC0002,M,279300,399000,0,119700,0,0
ESH.AR-QC0001,00ARQC0003,L,279300,399000,0,119700,0,0
ESH.AR-QC0001,00ARQC0004,XL,279300,399000,0,119700,0,0
ESH.AR-QC0002,00ARQC0037,S,94500,135000,0,40500,0,0
ESH.AR-QC0002,00ARQC0038,M,94500,135000,0,40500,0,0
ESH.AR-QC0002,00ARQC0039,L,94500,135000,0,40500,0,0
ESH.AR-QC0002,00ARQC0040,XL,94500,135000,0,40500,0,0
ESH.AR-QC0003,00ARQC0041,S,94500,135000,0,40500,0,0
ESH.AR-QC0003,00ARQC0042,M,94500,135000,0,40500,0,0
ESH.AR-QC0003,00ARQC0043,L,94500,135000,0,40500,0,0
ESH.AR-QC0003,00ARQC0044,XL,94500,135000,0,40500,0,0
ESH.AR-QC0004,00ARQC0045,S,94500,135000,0,40500,0,0
ESH.AR-QC0004,00ARQC0046,M,94500,135000,0,40500,0,0
ESH.AR-QC0004,00ARQC0047,L,94500,135000,0,40500,0,0
ESH.AR-QC0004,00ARQC0048,XL,94500,135000,0,40500,0,0
ESH.AR-QC0005,00ARQC0049,S,94500,135000,0,40500,0,0
ESH.AR-QC0005,00ARQC0050,M,94500,135000,0,40500,0,0
ESH.AR-QC0005,00ARQC0051,L,94500,135000,0,40500,0,0
ESH.AR-QC0005,00ARQC0052,XL,94500,135000,0,40500,0,0
ESH.AR-QC0006,00ARQC0053,S,94500,135000,0,40500,0,0
ESH.AR-QC0006,00ARQC0054,M,94500,135000,0,40500,0,0
ESH.AR-QC0006,00ARQC0055,L,94500,135000,0,40500,0,0
ESH.AR-QC0006,00ARQC0056,XL,94500,135000,0,40500,0,0
ESH.AR-QC0007,00ARQC0061,S,220500,315000,0,94500,0,0
ESH.AR-QC0007,00ARQC0062,M,220500,315000,0,94500,0,0
ESH.AR-QC0007,00ARQC0063,L,220500,315000,0,94500,0,0
ESH.AR-QC0007,00ARQC0064,XL,220500,315000,0,94500,0,0
ESH.AR-QC0008,00ARQC0069,S,227500,325000,0,97500,0,0
ESH.AR-QC0008,00ARQC0070,M,227500,325000,0,97500,0,0
ESH.AR-QC0008,00ARQC0071,L,227500,325000,0,97500,0,0
ESH.AR-QC0008,00ARQC0072,XL,227500,325000,0,97500,0,0
ESH.AR-QC0009,00ARQC0073,S,220500,315000,0,94500,0,0
ESH.AR-QC0009,00ARQC0074,M,220500,315000,0,94500,0,0
ESH.AR-QC0009,00ARQC0075,L,220500,315000,0,94500,0,0
ESH.AR-QC0009,00ARQC0076,XL,220500,315000,0,94500,0,0
ESH.AR-QC0010,00ARQC0081,S,227500,325000,0,97500,0,0
ESH.AR-QC0010,00ARQC0082,M,227500,325000,0,97500,0,0
ESH.AR-QC0010,00ARQC0083,L,227500,325000,0,97500,0,0
ESH.AR-QC0010,00ARQC0084,XL,227500,325000,0,97500,0,0
ESH.AR-QC0011,00ARQC0097,S,164500,235000,0,70500,0,0
ESH.AR-QC0011,00ARQC0098,M,164500,235000,0,70500,0,0
ESH.AR-QC0011,00ARQC0099,L,164500,235000,0,70500,0,0
ESH.AR-QC0011,00ARQC0100,XL,164500,235000,0,70500,0,0
ESH.AR-QC0012,00ARQC0101,S,164500,235000,0,70500,0,0
ESH.AR-QC0012,00ARQC0102,M,164500,235000,0,70500,0,0
ESH.AR-QC0012,00ARQC0103,L,164500,235000,0,70500,0,0
ESH.AR-QC0012,00ARQC0104,XL,164500,235000,0,70500,0,0
ESH.AR-QC0013,00ARQC0105,S,108500,155000,0,46500,0,0
ESH.AR-QC0013,00ARQC0106,M,108500,155000,0,46500,0,0
ESH.AR-QC0013,00ARQC0107,L,108500,155000,0,46500,0,0
ESH.AR-QC0013,00ARQC0108,XL,108500,155000,0,46500,0,0
ESH.AR-QC0014,00ARQC0109,S,94500,135000,0,40500,0,0
ESH.AR-QC0014,00ARQC0110,M,94500,135000,0,40500,0,0
ESH.AR-QC0014,00ARQC0111,L,94500,135000,0,40500,0,0
ESH.AR-QC0014,00ARQC0112,XL,94500,135000,0,40500,0,0
ESH.AR-QC0015,00ARQC0113,S,94500,135000,0,40500,0,0
ESH.AR-QC0015,00ARQC0114,M,94500,135000,0,40500,0,0
ESH.AR-QC0015,00ARQC0115,L,94500,135000,0,40500,0,0
ESH.AR-QC0015,00ARQC0116,XL,94500,135000,0,40500,0,0
ESH.AR-QC0016,00ARQC0117,S,94500,135000,0,40500,0,0
ESH.AR-QC0016,00ARQC0118,M,94500,135000,0,40500,0,0
ESH.AR-QC0016,00ARQC0119,L,94500,135000,0,40500,0,0
ESH.AR-QC0016,00ARQC0120,XL,94500,135000,0,40500,0,0
ESH.AR-QC0017,00ARQC0121,S,94500,135000,0,40500,0,0
ESH.AR-QC0017,00ARQC0122,M,94500,135000,0,40500,0,0
ESH.AR-QC0017,00ARQC0123,L,94500,135000,0,40500,0,0
ESH.AR-QC0017,00ARQC0124,XL,94500,135000,0,40500,0,0
ESH.AR-QC0018,00ARQC0125,S,105000,150000,0,45000,0,0
ESH.AR-QC0018,00ARQC0126,M,105000,150000,0,45000,0,0
ESH.AR-QC0018,00ARQC0127,L,105000,150000,0,45000,0,0
ESH.AR-QC0018,00ARQC0128,XL,105000,150000,0,45000,0,0
ESH.AR-QC0019,00ARQC0129,S,94500,135000,0,40500,0,0
ESH.AR-QC0019,00ARQC0130,M,94500,135000,0,40500,0,0
ESH.AR-QC0019,00ARQC0131,L,94500,135000,0,40500,0,0
ESH.AR-QC0019,00ARQC0132,XL,94500,135000,0,40500,0,0
ESH.AR-QC0020,00ARQC0133,S,94500,135000,0,40500,0,0
ESH.AR-QC0020,00ARQC0134,M,94500,135000,0,40500,0,0
ESH.AR-QC0020,00ARQC0135,L,94500,135000,0,40500,0,0
ESH.AR-QC0020,00ARQC0136,XL,94500,135000,0,40500,0,0
ESH.AR-QC0021,00ARQC0173,ALL,84000,120000,0,36000,0,0
ESH.AR-QC0022,00ARQC0174,ALL,84000,120000,0,36000,0,0
ESH.AR-QC0023,00ARQC0175,ALL,35000,50000,0,15000,0,0
ESH.AR-QC0024,00ARQC0180,S,227500,325000,0,97500,0,0
ESH.AR-QC0024,00ARQC0181,M,227500,325000,0,97500,0,0
ESH.AR-QC0024,00ARQC0182,L,227500,325000,0,97500,0,0
ESH.AR-QC0024,00ARQC0183,XL,227500,325000,0,97500,0,0
ESH.AR-QC0025,00ARQC0192,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0026,00ARQC0193,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0027,00ARQC0194,ALL,105000,150000,0,45000,0,0
ESH.AR-QC0028,00ARQC0195,ALL,105000,150000,0,45000,0,0
ESH.AR-QC0029,00ARQC0196,ALL,105000,150000,0,45000,0,0
ESH.AR-QC0030,00ARQC0213,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0031,00ARQC0214,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0032,00ARQC0215,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0033,00ARQC0216,ALL,105000,150000,0,45000,0,0
ESH.AR-QC0034,00ARQC0217,ALL,98000,140000,0,42000,0,0
ESH.AR-QC0035,00ARQC0220,S,297500,425000,0,127500,0,0
ESH.AR-QC0035,00ARQC0221,M,297500,425000,0,127500,0,0
ESH.AR-QC0035,00ARQC0222,L,297500,425000,0,127500,0,0
ESH.AR-QC0035,00ARQC0223,XL,297500,425000,0,127500,0,0
ESH.AR-QC0036,00ARQC0224,S,297500,425000,0,127500,0,0
ESH.AR-QC0036,00ARQC0225,M,297500,425000,0,127500,0,0
ESH.AR-QC0036,00ARQC0226,L,297500,425000,0,127500,0,0
ESH.AR-QC0036,00ARQC0227,XL,297500,425000,0,127500,0,0
ESH.AR-QD0001,00ARQD0077,S,241500,345000,0,103500,0,0
ESH.AR-QD0001,00ARQD0078,M,241500,345000,0,103500,0,0
ESH.AR-QD0001,00ARQD0079,L,241500,345000,0,103500,0,0
ESH.AR-QD0001,00ARQD0080,XL,241500,345000,0,103500,0,0
ESH.AR-QD0002,00ARQD0081,S,94500,135000,0,40500,0,0
ESH.AR-QD0002,00ARQD0082,M,94500,135000,0,40500,0,0
ESH.AR-QD0002,00ARQD0083,L,94500,135000,0,40500,0,0
ESH.AR-QD0002,00ARQD0084,XL,94500,135000,0,40500,0,0
ESH.AR-QD0003,00ARQD0085,S,94500,135000,0,40500,0,0
ESH.AR-QD0003,00ARQD0086,M,94500,135000,0,40500,0,0
ESH.AR-QD0003,00ARQD0087,L,94500,135000,0,40500,0,0
ESH.AR-QD0003,00ARQD0088,XL,94500,135000,0,40500,0,0
ESH.AR-QD0004,00ARQD0089,S,94500,135000,0,40500,0,0
ESH.AR-QD0004,00ARQD0090,M,94500,135000,0,40500,0,0
ESH.AR-QD0004,00ARQD0091,L,94500,135000,0,40500,0,0
ESH.AR-QD0004,00ARQD0092,XL,94500,135000,0,40500,0,0
ESH.AR-QD0005,00ARQD0105,S,94500,135000,0,40500,0,0
ESH.AR-QD0005,00ARQD0106,M,94500,135000,0,40500,0,0
ESH.AR-QD0005,00ARQD0107,L,94500,135000,0,40500,0,0
ESH.AR-QD0005,00ARQD0108,XL,94500,135000,0,40500,0,0
ESH.AR-QD0006,00ARQD0109,S,94500,135000,0,40500,0,0
ESH.AR-QD0006,00ARQD0110,M,94500,135000,0,40500,0,0
ESH.AR-QD0006,00ARQD0111,L,94500,135000,0,40500,0,0
ESH.AR-QD0006,00ARQD0112,XL,94500,135000,0,40500,0,0
ESH.AR-QD0007,00ARQD0113,S,94500,135000,0,40500,0,0
ESH.AR-QD0007,00ARQD0114,M,94500,135000,0,40500,0,0
ESH.AR-QD0007,00ARQD0115,L,94500,135000,0,40500,0,0
ESH.AR-QD0007,00ARQD0116,XL,94500,135000,0,40500,0,0
ESH.AR-QD0008,00ARQD0117,S,94500,135000,0,40500,0,0
ESH.AR-QD0008,00ARQD0118,M,94500,135000,0,40500,0,0
ESH.AR-QD0008,00ARQD0119,L,94500,135000,0,40500,0,0
ESH.AR-QD0008,00ARQD0120,XL,94500,135000,0,40500,0,0
ESH.AR-QD0009,00ARQD0121,S,94500,135000,0,40500,0,0
ESH.AR-QD0009,00ARQD0122,M,94500,135000,0,40500,0,0
ESH.AR-QD0009,00ARQD0123,L,94500,135000,0,40500,0,0
ESH.AR-QD0009,00ARQD0124,XL,94500,135000,0,40500,0,0
ESH.AR-QD0010,00ARQD0125,S,94500,135000,0,40500,0,0
ESH.AR-QD0010,00ARQD0126,M,94500,135000,0,40500,0,0
ESH.AR-QD0010,00ARQD0127,L,94500,135000,0,40500,0,0
ESH.AR-QD0010,00ARQD0128,XL,94500,135000,0,40500,0,0
ESH.AR-QD0011,00ARQD0129,S,94500,135000,0,40500,0,0
ESH.AR-QD0011,00ARQD0130,M,94500,135000,0,40500,0,0
ESH.AR-QD0011,00ARQD0131,L,94500,135000,0,40500,0,0
ESH.AR-QD0011,00ARQD0132,XL,94500,135000,0,40500,0,0
ESH.AR-QD0012,00ARQD0133,S,94500,135000,0,40500,0,0
ESH.AR-QD0012,00ARQD0134,M,94500,135000,0,40500,0,0
