noTrans,ArticleCode,Barcode,sizes,qty,basePrice,salePrice,DiscountType,discountPersen,discountRupiah,DiscExpenses,consignment,consignmentRp,subTotal,payment
01SCS19E170028,ESH.AR-SC0003,00ARSC0010,M,1,125000,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170029,BSC.AR-RK0002,00ARRK0054,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170030,BSC.AR-SC0026,00ARSC0186,M,1,106400,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170031,AR.HMR-SB024,20ARSB0413,36,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E170032,BSC.AR-RE0028,00ARRE0303,NON,1,35000,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E170033,AR.FHL-SE003,20ARSE0378,ALL,1,78000,120000,2,0,24000,1,0,24000,96000,72000
01SCS19E170034,ESH.AR-RJ0030,00ARRJ0238,NON,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170035,AR.STY-SE003,20ARSE0121,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170035,AR.STY-SE009,20ARSE0127,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170035,BE.RAK-SC002,00BESC0002,ALL,1,22750,35000,2,0,7000,1,0,7000,28000,21000
01SCS19E170036,ESH.AR-SD0039,00ARSD0347,S,1,122500,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170037,BSC.AR-SA0022,00ARSA0113,NON,1,47500,140000,2,0,42000,1,0,19600,98000,78400
01SCS19E170038,BE.RAK-RL021,00BERL0067,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E170039,AR.MPR-SB003,20ARSB0243,M,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E170039,AR.MPR-SE003,20ARSE0146,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170040,AR.MPR-SE003,20ARSE0145,S,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170040,AR.MPR-SE025,20ARSE0218,S,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E170041,AR.ESB-SD016,20ARSD0336,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170042,AR.CPT-RI003,20ARRI0051,XL,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170043,AR.ESB-SC018,20ARSC0464,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170044,BSC.AR-SD0027,00ARSD0156,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170045,BSC.AR-RJ0016,00ARRJ0099,S,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170045,ESH.AR-SE0001,00ARSE0001,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170046,BE.RAK-RL020,00BERL0062,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E170047,BSC.AR-SB0018,00ARSB0142,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170047,BSC.AR-SC0031,00ARSC0209,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170048,AR.VRS-SB003,20ARSB0186,32,1,324350,499000,2,0,149700,1,0,87325,349300,261975
01SCS19E170049,AR.HLW-SA014,20ARSA0109,XL,1,100750,155000,2,0,46500,1,0,27125,108500,81375
01SCS19E170050,BSC.AR-SC0021,00ARSC0148,NON,1,73000,220000,2,0,66000,1,0,30800,154000,123200
01SCS19E170051,BSC.AR-SC0009,00ARSC0054,L,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170052,AR.MKV-SB010,20ARSB0536,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170052,ESH.AR-RH0016,00ARRH0092,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170053,ESH.AR-SC0017,00ARSC0140,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170054,ESH.AR-SA0006,00ARSA0073,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170055,AR.TUC-SD022,20ARSD0507,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170055,ESH.AR-SB0005,00ARSB0017,L,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170056,ESH.AR-SD0021,00ARSD0164,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170057,AR.TUC-RC005,20ARRC0075,XL,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E170057,ESH.AR-PK0010,00ARPK0081,ALL,1,39800,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E170058,BSC.AR-SC0035,00ARSC0233,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170059,AR.CPT-SC003,20ARSC0251,34,1,227500,350000,2,0,70000,1,0,70000,280000,210000
01SCS19E170059,AR.PUB-RI022,20ARRI0300,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170059,AR.STY-RK007,20ARRK0529,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E170059,AR.VRS-SE002,20ARSE0318,ALL,1,70850,109000,2,0,32700,1,0,19075,76300,57225
01SCS19E170060,AR.PUB-SE011,20ARSE0042,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170061,BSC.AR-SD0026,00ARSD0153,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170062,BSC.AR-SD0009,00ARSD0099,S,1,44000,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170062,BSC.AR-SD0044,00ARSD0235,S,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170063,BSC.AR-SC0019,00ARSC0129,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170063,BSC.AR-SC0022,00ARSC0169,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170063,BSC.AR-SD0046,00ARSD0244,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170063,ESH.AR-RD0003,00ARRD0027,32,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E170063,ESH.AR-SB0031,00ARSB0204,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170064,ESH.AR-SB0030,00ARSB0200,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170064,ESH.AR-SD0006,00ARSD0053,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170065,AR.ESB-SB004,20ARSB0105,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170065,AR.TUC-SD022,20ARSD0506,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170066,AR.TUC-SE017,20ARSE0427,M,1,146250,225000,2,0,45000,1,0,45000,180000,135000
01SCS19E170067,AR.YRX-RH002,20ARRH0719,ALL,1,172250,265000,2,0,53000,1,0,53000,212000,159000
01SCS19E170068,ESH.AR-SB0016,00ARSB0068,L,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170069,AR.MKV-RE007,20ARRE0844,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E170070,ESH.AR-PL0035,00ARPL0234,ALL,1,39800,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E170071,BSC.AR-SD0066,00ARSD0355,S,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170072,ESH.AR-RC0005,00ARRC0066,M,1,95000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E170073,ESH.AR-RH0008,00ARRH0060,NON,1,45000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E170074,BSC.AR-RK0002,00ARRK0054,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170075,AR.VCS-SC006,20ARSC0393,M,1,214500,330000,2,0,99000,1,0,57750,231000,173250
01SCS19E170076,AR.MPR-SE013,20ARSE0185,S,1,110500,170000,2,0,51000,1,0,29750,119000,89250
01SCS19E170076,AR.TUC-SC005,20ARSC0061,30,1,185250,285000,2,0,57000,1,0,57000,228000,171000
01SCS19E170076,AR.TUC-SE008,20ARSE0391,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170076,ESH.AR-SC0002,00ARSC0005,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170077,BSC.AR-RI0017,00ARRI0064,L,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170077,BSC.AR-SC0033,00ARSC0225,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170077,BSC.AR-SD0026,00ARSD0153,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170077,BSC.AR-SD0046,00ARSD0244,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170078,ESH.AR-QE0004,00ARQE0023,ALL,1,39800,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E170079,AR.STY-RJ003,20ARRJ0052,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170080,BSC.AR-RJ0019,00ARRJ0111,S,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170080,BSC.AR-RK0009,00ARRK0082,M,1,52000,155000,2,0,46500,1,0,21700,108500,86800
01SCS19E170081,AR.ESB-SD005,20ARSD0113,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170082,BSC.AR-SD0058,00ARSD0294,NON,1,50000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E170083,BSC.AR-SA0009,00ARSA0035,NON,1,47500,140000,2,0,42000,1,0,19600,98000,78400
01SCS19E170084,BSC.AR-RL0027,00ARRL0174,S,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170085,AR.TRF-RJ002,20ARRJ0060,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170085,AR.TUC-SE012,20ARSE0408,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170086,BSC.AR-RK0012,00ARRK0094,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170087,ESH.AR-QH0004,00ARQH0004,ALL,1,37800,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E170088,ESH.AR-RF0007,00ARRF0043,M,1,150000,395000,2,0,220000,1,0,35000,175000,140000
01SCS19E170089,BSC.AR-RH0017,00ARRH0075,M,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170090,AR.MKV-RL005,20ARRL0253,34,1,227500,350000,2,0,70000,1,0,70000,280000,210000
01SCS19E170091,AR.TUC-RL015,20ARRL0339,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E170091,AR.TUC-SA041,20ARSA0273,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170092,AR.TUC-SB002,20ARSB0028,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170093,AR.MPR-SE007,20ARSE0162,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170093,AR.TUC-RI006,20ARRI0348,L,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E170094,BSC.AR-SD0028,00ARSD0160,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170095,AR.MYA-SC002,20ARSC0042,L,1,220350,339000,2,0,101700,1,0,59325,237300,177975
01SCS19E170096,AR.STY-SE003,20ARSE0121,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170097,AR.SLT-QK011,20ARQK0462,XL,1,316000,395000,2,0,39500,1,0,53325,355500,302175
01SCS19E170098,BSC.AR-SC0010,00ARSC0056,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170099,AR.CLK-RH002,20ARRH0737,ALL,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170100,BSC.AR-RD0001,00ARRD0003,L,1,155,450000,2,0,275000,1,0,35000,175000,140000
01SCS19E170101,ESH.AR-SA0010,00ARSA0091,NON,1,53000,155000,2,0,46500,1,0,21700,108500,86800
01SCS19E170102,ESH.AR-RE0002,00ARRE0005,S,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E170102,ESH.AR-RE0008,00ARRE0030,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E170103,BSC.AR-RI0015,00ARRI0054,S,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170103,ESH.AR-SA0014,00ARSA0102,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170104,ESH.AR-SD0045,00ARSD0406,L,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170105,AR.TUC-SB009,20ARSB0037,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170105,ESH.AR-SC0005,00ARSC0026,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170105,ESH.AR-SD0026,00ARSD0267,M,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170105,ESH.AR-SE0001,00ARSE0002,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170106,BSC.AR-SA0017,00ARSA0052,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170107,BE.RAK-SB011,00BESB0054,XL,1,201500,310000,2,0,62000,1,0,62000,248000,186000
01SCS19E170108,AR.HLW-SA020,20ARSA0125,28,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E170109,BSC.AR-SA0006,00ARSA0026,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170110,AR.ESB-QJ015,20ARQJ0096,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E170110,AR.MKV-RE020,20ARRE0894,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170111,AR.CPT-SD010,20ARSD0450,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170111,AR.REC-SD005,20ARSD0018,M,1,107250,165000,2,0,49500,1,0,28875,115500,86625
01SCS19E170111,ESH.AR-RK0013,00ARRK0130,M,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170112,BSC.AR-RK0016,00ARRK0111,L,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170113,AR.HMR-SB019,20ARSB0388,34,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170113,AR.TUC-RK028,20ARRK0134,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170114,AR.MKV-RJ004,20ARRJ0155,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170114,AR.TUC-SD022,20ARSD0506,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170114,ESH.AR-SB0003,00ARSB0008,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170115,AR.MPR-SE002,20ARSE0144,XL,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170115,AR.PUB-RJ044,20ARRJ0526,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170115,AR.PUB-SC014,20ARSC0357,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170115,ESH.AR-SD0007,00ARSD0060,XL,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170116,AR.STY-SE002,20ARSE0120,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170116,AR.STY-SE004,20ARSE0122,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170116,AR.YD-RL008,20ARRL0024,ALL,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E170117,ESH.AR-SC0010,00ARSC0080,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170118,BSC.AR-SD0043,00ARSD0232,M,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170119,AR.FHL-SC002,20ARSC0331,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170120,AR.REC-SD020,20ARSD0059,30,1,208000,320000,2,0,96000,1,0,56000,224000,168000
01SCS19E170121,AR.PUB-SE005,20ARSE0019,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170121,AR.TUC-SD016,20ARSD0483,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170122,AR.PUB-SE008,20ARSE0030,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170123,BSC.AR-RJ0031,00ARRJ0203,L,1,220500,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170123,BSC.AR-RK0014,00ARRK0104,XL,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170123,BSC.AR-SC0017,00ARSC0118,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170124,ESH.AR-SE0001,00ARSE0001,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170125,AR.TUC-SE012,20ARSE0408,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170126,AR.MKV-RJ027,20ARRJ0223,32,1,214500,330000,2,0,66000,1,0,66000,264000,198000
01SCS19E170127,AR.ESB-SE007,20ARSE0263,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170128,BSC.AR-SD0047,00ARSD0247,NON,1,68000,220000,2,0,66000,1,0,30800,154000,123200
01SCS19E170129,AR.CPT-SC006,20ARSC0260,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170130,BSC.AR-RI0035,00ARRI0209,M,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170131,BSC.AR-SD0016,00ARSD0118,S,1,122000,375000,2,0,112500,1,0,52500,262500,210000
01SCS19E170132,BSC.AR-SD0014,00ARSD0111,M,1,122000,375000,2,0,112500,1,0,52500,262500,210000
01SCS19E170133,BSC.AR-RJ0008,00ARRJ0067,S,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170133,ESH.AR-SC0018,00ARSC0144,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170134,ESH.AR-SA0008,00ARSA0084,M,1,113450,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170135,ESH.AR-SD0026,00ARSD0268,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170136,AR.PUB-SD011,20ARSD0121,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170137,AR.ESB-SE006,20ARSE0258,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170137,BSC.AR-SD0004,00ARSD0013,S,1,44000,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170138,ESH.AR-RC0005,00ARRC0066,M,1,95000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E170139,AR.GTW-SA003,20ARSA0304,M,1,94250,145000,2,0,43500,1,0,25375,101500,76125
01SCS19E170140,ESH.AR-SD0029,00ARSD0278,NON,1,58000,175000,2,0,52500,1,0,24500,122500,98000
01SCS19E170141,AR.PCT-QE010,20ARQE0028,L,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E170142,AR.ESB-RK008,20ARRK0241,ALL,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E170142,AR.TUC-SD013,20ARSD0472,XL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170143,AR.TUC-SE009,20ARSE0397,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170144,AR.HLW-SC001,20ARSC0118,M,1,126750,195000,2,0,58500,1,0,34125,136500,102375
01SCS19E170144,AR.PCT-QE016,20ARQE0783,M,1,78000,120000,2,0,60000,1,0,15000,60000,45000
01SCS19E170144,AR.PUB-RI001,20ARRI0096,S,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170144,AR.STY-SE008,20ARSE0126,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170145,BSC.AR-SC0029,00ARSC0200,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170146,AR.CPT-SB001,20ARSB0085,XL,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170146,AR.MYA-SD004,20ARSD0258,34,1,207350,319000,2,0,159500,1,0,39875,159500,119625
01SCS19E170147,BSC.AR-QJ0014,00ARQJ0113,M,1,100000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E170147,BSC.AR-RI0038,00ARRI0215,M,1,262500,375000,2,0,112500,1,0,52500,262500,210000
01SCS19E170148,AR.TUC-SC004,20ARSC0056,28,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170149,AR.TUC-SE008,20ARSE0392,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170150,AR.MKV-QA010,20ARQA0047,32,1,97500,150000,2,0,75000,1,0,18750,75000,56250
01SCS19E170151,ESH.AR-RF0007,00ARRF0045,XL,1,150000,395000,2,0,220000,1,0,35000,175000,140000
01SCS19E170152,AR.CPT-SD005,20ARSD0432,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170153,BSC.AR-RL0018,00ARRL0109,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170154,AR.MPR-SE003,20ARSE0146,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E170154,ESH.AR-RI0007,00ARRI0096,L,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170155,AR.MER-RJ003,20ARRJ0537,ALL,1,120250,185000,2,0,55500,1,0,32375,129500,97125
01SCS19E170155,AR.PUB-SE018,20ARSE0071,L,1,159250,245000,2,0,49000,1,0,49000,196000,147000
01SCS19E170156,AR.SMD-SE003,20ARSE0441,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E170157,AR.CPT-RK011,20ARRK0033,ALL,1,48750,75000,2,0,15000,1,0,15000,60000,45000
01SCS19E170157,AR.TUC-RK020,20ARRK0116,ALL,1,42250,65000,2,0,13000,1,0,13000,52000,39000
01SCS19E170158,AR.TUC-SD006,20ARSD0162,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170158,BSC.AR-SD0046,00ARSD0246,XL,1,44500,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E170159,AR.STY-SA003,20ARSA0062,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E170160,ESH.AR-RE0014,00ARRE0094,M,1,105000,330000,2,0,155000,1,0,35000,175000,140000
01SCS19E170161,BSC.AR-SA0002,00ARSA0007,L,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170162,AR.PUB-SD019,20ARSD0188,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170163,AR.STY-RJ002,20ARRJ0051,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170163,BSC.AR-SB0007,00ARSB0076,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170163,DKS.AR-RE0008,00ARRE0155,32,1,590750,695000,2,0,69500,1,0,93825,625500,531675
01SCS19E170163,DKS.AR-SE0001,00ARSE0131,32,1,417272,696000,2,0,69600,1,0,93960,626400,532440
01SCS19E170164,ESH.AR-SD0039,00ARSD0347,S,1,122500,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170165,ESH.AR-RI0015,00ARRI0143,NON,1,98000,140000,2,0,42000,1,0,19600,98000,78400
01SCS19E170166,ESH.AR-SA0017,00ARSA0116,S,1,122500,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170167,AR.ESB-SD015,20ARSD0335,L,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E170167,AR.TUC-SB022,20ARSB0486,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E170168,BSC.AR-SD0016,00ARSD0118,S,1,122000,375000,2,0,112500,1,0,52500,262500,210000
01SCS19E170169,AR.ESB-SE006,20ARSE0258,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170170,AR.ASH-SD004,20ARSD0393,S,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E170171,AR.REC-RA005,20ARRA0253,XL,1,107250,165000,2,0,49500,1,0,28875,115500,86625
01SCS19E170172,AR.SMD-SD011,20ARSD0316,32,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E170173,ESH.AR-RK0006,00ARRK0026,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170173,ESH.AR-SD0018,00ARSD0137,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170174,BSC.AR-RL0018,00ARRL0109,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170174,ESH.AR-SD0041,00ARSD0371,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170175,AR.PUB-SB032,20ARSB0462,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170175,AR.TUC-SB015,20ARSB0209,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E170176,AR.YD-RL013,20ARRL0030,M,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E170177,BSC.AR-RK0002,00ARRK0054,M,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170178,ESH.AR-SD0018,00ARSD0138,L,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E170179,AR.PUB-SA003,20ARSA0234,XL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E170179,BSC.AR-RJ0017,00ARRJ0106,XL,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170180,AR.STY-SE004,20ARSE0122,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E170181,AR.MKV-SC020,20ARSC0226,M,1,107250,165000,2,0,33000,1,0,33000,132000,99000
01SCS19E170182,AR.VRS-SE001,20ARSE0316,30,1,298350,459000,2,0,137700,1,0,80325,321300,240975
01SCS19E170183,AR.TUC-SB003,20ARSB0031,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E170184,AR.TUC-SB015,20ARSB0208,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E170184,AR.TUC-SE011,20ARSE0405,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170184,ESH.AR-SD0005,00ARSD0051,L,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170185,ESH.AR-PL0015,00ARPL0126,M,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E170186,AR.ESB-RE036,20ARRE0795,M,1,65000,100000,2,0,50000,1,0,12500,50000,37500
01SCS19E170186,ESH.AR-RD0003,00ARRD0027,32,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E170187,AR.TUC-SC004,20ARSC0057,30,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E170188,AR.TUC-SE012,20ARSE0407,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E170188,ESH.AR-SD0008,00ARSD0061,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E170189,BSC.AR-RH0024,00ARRH0155,S,1,245000,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E170190,ESH.AR-SD0035,00ARSD0333,NON,1,50000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E170191,ESH.AR-SB0019,00ARSB0114,NON,1,41000,120000,2,0,36000,1,0,16800,84000,67200
